Time[s],Mobile_base_x,Mobile_base_y,End_effector_x,End_effector_y
0.0,0.0,0.0,1.056942546734337,-0.024232021282073867
0.016666666666666666,0.007425742574257426,0.0,1.0639023295557957,0.0007173630476544996
0.03333333333333333,0.0139642603186097,-0.00016897538679529924,1.0707646545555827,0.025250289227635364
0.05,0.021086561651059682,-0.00021298615201802945,1.0775306994213012,0.04937447539713597
0.06666666666666667,0.028748706629627113,-0.00011315048244740207,1.0842015884072502,0.07309745851528739
0.08333333333333333,0.0369080740254575,0.00014635741498605735,1.0907783996452896,0.09642659733517941
0.1,0.045523480293949606,0.0005785538504105476,1.0972621718225488,0.11936907589866769
0.11666666666666667,0.054555272325140805,0.0011938846718581573,1.1036539102319292,0.14193190744719683
0.13333333333333333,0.06396539664709334,0.0020004552435386592,1.1099545922108809,0.16412193865442465
0.15,0.0737174476522446,0.003004250222352364,1.1161651719913794,0.18594585409684147
0.16666666666666666,0.08377669728852916,0.004209342294710021,1.1222865849895873,0.2074101808886771
0.18333333333333332,0.09411010851183274,0.005618089313763995,1.1283197515676637,0.22852129341700414
0.2,0.10468633464013281,0.007231319514973356,1.134265580302781,0.24928541812196142
0.21666666666666667,0.11547570658760228,0.009048504688807486,1.1401249707998946,0.26970863827535607
0.23333333333333334,0.12645020979314373,0.01106792135674788,1.1458988160853258,0.28979689871851705
0.25,0.13758345249559065,0.013286800133997072,1.1515880046180136,0.3095560105271522
0.26666666666666666,0.14885062684974396,0.01570146357279187,1.1571934219544628,0.3289916555771151
0.2833333333333333,0.16022846422546222,0.018307452867148438,1.162715952102146,0.34810939099043137
0.3,0.17169518588762128,0.02109964386625699,1.1681564785944996,0.3669146534457206
0.31666666666666665,0.18323045011888117,0.024072352892395527,1.173515885318806,0.38541276334129476
0.3333333333333333,0.19481529672046008,0.027219432892716548,1.1787950571262362,0.4036089288027942
0.35,0.2064320897088255,0.030534360474910344,1.1839948802512448,0.4215082495302646
0.36666666666666664,0.21806445891844317,0.03401031438665968,1.1891162425653763,0.43911572048214836
0.3833333333333333,0.2296972411223549,0.03764024599984006,1.194160033688429,0.45643623539579814
0.4,0.2413164211931222,0.041416942354233904,1.1991271449778682,0.4734745901458856
0.4166666666666667,0.25290907374620164,0.045333082303559175,1.2040184694153777,0.4902354859434968
0.43333333333333335,0.2644633056356576,0.04938128629011342,1.2088349014075586,0.5067235323798386
0.45,0.27596819960776947,0.0535541602543821,1.2135773365159794,0.522943250319358
0.4666666666666667,0.28741375936101937,0.05784433416347441,1.218246671130117,0.5388990746477357
0.48333333333333334,0.2987908562106079,0.06224449561800964,1.2228438020951675,0.5545953568806886
0.5,0.3100911775114912,0.06674741897173427,1.2273696263052642,0.5700363676398293
0.5166666666666666,0.3213071769554282,0.0713459903722455,1.2318250402713395,0.585226299002023
0.5333333333333333,0.33243202682415207,0.0760332291051739,1.2362109396716396,0.6001692667287482
0.55,0.3434595722520348,0.08080230559839428,1.2405282188918405,0.6148693123819626
0.5666666666666667,0.354384287527037,0.08564655641757393,1.244777770560704,0.6293304053328873
0.5833333333333334,0.36520123443787805,0.09055949655985344,1.2489604850863458,0.6435564446699784
0.6,0.37590602265782,0.09553482932885315,1.2530772501973848,0.6575512610121739
0.6166666666666667,0.38649477214085626,0.10056645405163248,1.2571289504925462,0.6713186182332782
0.6333333333333333,0.39696407749408047,0.10564847187678154,1.2611164670016652,0.6848622151031074
0.65,0.40731097428027263,0.11077518987254958,1.2650406767604818,0.6981856868507539
0.6666666666666666,0.417532907196985,0.11594112362483691,1.2689024524011374,0.7112926066550627
0.6833333333333333,0.4276277000723855,0.1211409985170038,1.272702661759862,0.724186487067131
0.7,0.43759352761358383,0.12636974985676802,1.2764421675029678,0.7368707813693719
0.7166666666666667,0.4474288888399191,0.13162252199994864,1.2801218267719454,0.7493488848754056
0.7333333333333333,0.4571325821315386,0.1368946666064312,1.2837424908481896,0.761624136174775
0.75,0.4667036818223838,0.14218174015043722,1.2873050048376395,0.7736998183262259
0.7666666666666666,0.47614151626626894,0.14747950079492841,1.2908102073754264,0.7855791600030348
0.7833333333333333,0.48544564730496914,0.1527839047287135,1.2942589303504404,0.7972653365936333
0.8,0.49461585106800704,0.1580911020544962,1.2976519986496022,0.8087614712605454
0.8166666666666667,0.5036521000350463,0.16339743230665382,1.3009902299214957,0.8200706359604404
0.8333333333333334,0.5125545462933789,0.16869941966890878,1.3042744343589314,0.8311958524278885
0.85,0.5213235059248554,0.17399376795419716,1.3075054144999259,0.8421400931252325
0.8666666666666667,0.5299594444586907,0.17927735540189485,1.31068396504653,0.8529062821607827
0.8833333333333333,0.5384629633288234,0.1845472293410804,1.3138108727008837,0.8634972961773942
0.9,0.5468347872768737,0.18980060076264535,1.3168869160178498,0.873915965213315
0.9166666666666666,0.5550757526441845,0.19503483883775913,1.3199128652735455,0.8841650735370444
0.9333333333333333,0.5631867964989147,0.2002474654154116,1.3228894823490847,0.8942473604578174
0.95,0.5711689465466552,0.20543614952744985,1.3258175206288312,0.9041655211131844
0.9666666666666667,0.5790233117755269,0.2105987019256554,1.3286977249124594,0.9139222072350561
0.9833333333333333,0.5867510737891818,0.21573306967193853,1.3315308313401357,0.9235200278954602
1.0,0.5943534787835473,0.22083733079961881,1.334317567330124,0.9329615502331661
1.0166666666666666,0.6018318301255152,0.22590968906098874,1.3370586515281468,0.9422493001622334
1.0333333333333332,0.6091874814940698,0.23094846877388298,1.3397547937678427,0.9513857630634633
1.05,0.616421830546571,0.23595210977777853,1.3424066950416758,0.9603733844596452
1.0666666666666667,0.623536313075049,0.24091916250799972,1.3450150474816782,0.9692145706754227
1.0833333333333333,0.6305323976194217,0.24584828319487612,1.3475805343494225,0.97791168948254
1.1,0.6374115805065174,0.25073822919317823,1.3501038300346433,0.9864670707311616
1.1166666666666667,0.6441753812856661,0.25558785444581517,1.3525856000619583,0.9948830069679113
1.1333333333333333,0.6508253385334187,0.2603961050846022,1.3550265011051428,1.0031617540412194
1.15,0.6573630060016572,0.26516201516987925,1.3574271810084568,1.0113055316945236
1.1666666666666667,0.6637899490849803,0.26988470256986485,1.3597882788145346,1.019316524147826
1.1833333333333333,0.6701077415847851,0.2745633649798558,1.3621104247983662,1.0271968806680682
1.2,0.6763179627489139,0.2791972760807116,1.3643942405069351,1.0349487161287572
1.2166666666666666,0.6824221945671118,0.2837857818354899,1.366640338804086,1.0425741115592313
1.2333333333333334,0.6884220193038326,0.2883282969226089,1.3688493239202273,1.0500751146839382
1.25,0.6943190172511503,0.29282430130349896,1.371021791506486,1.0574537404520623
1.2666666666666666,0.7001147646856836,0.29727333692235924,1.3731583286929596,1.0647119715578142
1.2833333333333332,0.7058108320145182,0.30167500453534757,1.3752595141507264,1.0718517589516818
1.3,0.7114087820961281,0.3060289606662968,1.3773259181572917,1.0788750223429064
1.3166666666666667,0.7169101687232463,0.31033491468586394,1.379358102665171,1.0857836506934448
1.3333333333333333,0.7223165352555307,0.3145926260108693,1.3813566213733246,1.0925795027036527
1.35,0.7276294133907061,0.31880190142047315,1.383322019801174,1.0992644072899056
1.3666666666666667,0.732850322063645,0.32296259248575654,1.3852548353649528,1.1058401640543754
1.3833333333333333,0.7379807664635871,0.32707459310922105,1.3871555974561485,1.1123085437471463
1.4,0.7430222371603775,0.3311378371706928,1.3890248275218195,1.1186712887208616
1.4166666666666667,0.7479762093312482,0.3351522962761093,1.3908630391465757,1.1249301133780691
1.4333333333333333,0.7528441420802648,0.33911797760567663,1.3926707381360242,1.1310867046114312
1.45,0.7576274778431188,0.34303492185790946,1.3944484226015006,1.1371427222369517
1.4666666666666666,0.762327641870467,0.34690320128610563,1.3961965830459147,1.1430997994203667
1.4833333333333334,0.7669460417835082,0.35072291782385456,1.3979157024505466,1.1489595430968382
1.5,0.7714840671959383,0.3544942012962382,1.3996062563626457,1.1547235343840847
1.5166666666666666,0.7759430893968492,0.35821720771344845,1.4012687129836907,1.160393328989069
1.5333333333333332,0.7803244610895314,0.36189211764361745,1.4029035332581827,1.1659704576083731
1.55,0.784629516181506,0.3655191346617338,1.404511170962849,1.1714564263223657
1.5666666666666667,0.7888595696214545,0.36909848387159955,1.4060920727961381,1.1768527169832808
1.5833333333333333,0.7930159172790315,0.3726304104978657,1.4076466784679103,1.182160787597312
1.6,0.7970998358638439,0.37611517854527154,1.4091754207892189,1.1873820727008213
